Class,precision,recall,f1-score,support,Classifier,Config_IMG_WIDTH,Config_IMG_HEIGHT,Config_BATCH_SIZE,Config_EPOCHS,Config_SEED,Config_DATASET,Config_train_data_dir,Config_validation_data_dir,Config_k,Config_num_iterations,Config_learning_rate,Config_regularization,Config_batch_size,Config_num_models,Config_mse_threshold,Config_attack_type,Config_evaluation,Config_source_class,Config_target_class,Config_steps_per_epoch_train,Config_steps_per_epoch_val
accuracy,0.4053985013623978,0.4053985013623978,0.4053985013623978,0.4053985013623978,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Clean,3,7,857,367
macro avg,0.3536381500732492,0.2378924641888417,0.2214111284322397,11744.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Clean,3,7,857,367
weighted avg,0.4187166355243799,0.4053985013623978,0.3422359479677486,11744.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Clean,3,7,857,367
Class 0,0.0,0.0,0.0,64.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 1,0.3016627078384798,0.5772727272727273,0.3962558502340094,660.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 2,0.21261579179532422,0.778675282714055,0.334026334026334,619.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 3,0.4155844155844156,0.4897959183673469,0.4496487119437939,392.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 4,0.7952127659574468,0.9271317829457364,0.8561202576950608,645.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 5,0.7509481668773704,0.9152542372881356,0.825,649.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 6,0.5916666666666667,0.2886178861788618,0.3879781420765027,246.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 7,0.4838709677419355,0.07653061224489796,0.13215859030837004,196.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 8,0.0,0.0,0.0,125.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 9,0.6025641025641025,0.8367952522255193,0.7006211180124223,337.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 10,0.5186915887850467,0.6166666666666667,0.5634517766497462,360.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 11,0.0,0.0,0.0,60.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 12,0.6193181818181818,0.15660919540229884,0.25,696.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 13,0.0,0.0,0.0,89.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 14,0.0,0.0,0.0,113.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 15,0.2777777777777778,0.05319148936170213,0.08928571428571429,94.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 16,0.0,0.0,0.0,144.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 17,0.0,0.0,0.0,76.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 18,0.29098360655737704,0.16173120728929385,0.20790629575402636,439.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 19,0.5448275862068965,0.42702702702702705,0.47878787878787876,185.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 20,0.0,0.0,0.0,70.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 21,0.0,0.0,0.0,163.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 22,0.0,0.0,0.0,76.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 23,0.1337579617834395,0.25547445255474455,0.17558528428093645,411.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 24,0.29333333333333333,0.16541353383458646,0.21153846153846154,133.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 25,0.3356643356643357,0.2,0.2506527415143603,240.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 26,0.0,0.0,0.0,74.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 27,0.6842105263157895,0.12264150943396226,0.208,212.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 28,0.9411764705882353,0.11851851851851852,0.21052631578947367,135.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 29,0.6046966731898239,0.8284182305630027,0.6990950226244343,373.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 30,0.0,0.0,0.0,126.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 31,0.0,0.0,0.0,67.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 32,0.45461783439490444,0.9106858054226475,0.6064790228359002,627.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 33,0.0,0.0,0.0,83.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 34,0.2420520231213873,0.5555555555555556,0.33719174635128335,603.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 35,1.0,0.09900990099009901,0.18018018018018017,101.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 36,0.5833333333333334,0.1891891891891892,0.2857142857142857,74.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 37,0.0,0.0,0.0,50.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 38,0.14960629921259844,0.034358047016274866,0.05588235294117647,553.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 39,0.0,0.0,0.0,122.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 40,0.4074074074074074,0.053268765133171914,0.09421841541755889,413.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 41,0.5,0.009478672985781991,0.018604651162790697,422.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 42,0.4632352941176471,0.14754098360655737,0.22380106571936056,427.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
accuracy,0.3972241144414169,0.3972241144414169,0.3972241144414169,0.3972241144414169,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
macro avg,0.3069492050844943,0.2324384290648456,0.21462116781032697,11744.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
weighted avg,0.40164675975969766,0.3972241144414169,0.3358829084081924,11744.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,50.3,pgd,Poisoned,3,7,857,367
Class 0,0.0,0.0,0.0,64.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 1,0.342042755344418,0.6545454545454545,0.44929797191887677,660.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 2,0.2379293180686909,0.7722132471728594,0.3637747336377473,619.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 3,0.4689655172413793,0.5204081632653061,0.49334945586457074,392.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 4,0.7940414507772021,0.9503875968992248,0.8652081863091038,645.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 5,0.7258064516129032,0.901386748844376,0.8041237113402062,649.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 6,0.4766355140186916,0.2073170731707317,0.28895184135977336,246.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 7,0.6206896551724138,0.09183673469387756,0.16,196.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 8,0.0,0.0,0.0,125.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 9,0.5737051792828686,0.8545994065281899,0.6865315852205006,337.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 10,0.4849246231155779,0.5361111111111111,0.5092348284960422,360.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 11,1.0,0.016666666666666666,0.03278688524590164,60.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 12,0.50920245398773,0.11925287356321838,0.19324796274738068,696.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 13,0.0,0.0,0.0,89.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 14,1.0,0.017699115044247787,0.034782608695652174,113.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 15,0.26666666666666666,0.0425531914893617,0.07339449541284404,94.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 16,0.0,0.0,0.0,144.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 17,0.0,0.0,0.0,76.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 18,0.2916666666666667,0.14350797266514806,0.19236641221374046,439.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 19,0.5033112582781457,0.41081081081081083,0.4523809523809524,185.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 20,0.0,0.0,0.0,70.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 21,0.0,0.0,0.0,163.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 22,0.0,0.0,0.0,76.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 23,0.15056461731493098,0.291970802919708,0.1986754966887417,411.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 24,0.3404255319148936,0.24060150375939848,0.28193832599118945,133.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 25,0.375,0.1625,0.22674418604651161,240.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 26,0.0,0.0,0.0,74.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 27,0.7058823529411765,0.11320754716981132,0.1951219512195122,212.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 28,0.7692307692307693,0.07407407407407407,0.13513513513513514,135.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 29,0.6047904191616766,0.8123324396782842,0.6933638443935927,373.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 30,0.0,0.0,0.0,126.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 31,0.0,0.0,0.0,67.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 32,0.46061093247588425,0.9138755980861244,0.6125066809192945,627.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 33,0.0,0.0,0.0,83.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 34,0.21916167664670658,0.6069651741293532,0.3220413550373955,603.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 35,1.0,0.1485148514851485,0.25862068965517243,101.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 36,0.5185185185185185,0.1891891891891892,0.27722772277227725,74.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 37,0.0,0.0,0.0,50.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 38,0.09900990099009901,0.018083182640144666,0.03058103975535168,553.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 39,1.0,0.040983606557377046,0.07874015748031496,122.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 40,0.5,0.05811138014527845,0.10412147505422993,413.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 41,0.25,0.016587677725118485,0.03111111111111111,422.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 42,0.46842105263157896,0.20843091334894615,0.2884927066450567,427.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
accuracy,0.4020776566757493,0.4020776566757493,0.4020776566757493,0.4020776566757493,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
macro avg,0.36644658795487417,0.23569125831112883,0.2170663606685623,11744.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
weighted avg,0.4126231086479164,0.4020776566757493,0.3363517816291128,11744.0,Logistic Regression,30,30,32,4,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 0,0.0,0.0,0.0,64.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 1,0.3343534812547819,0.6621212121212121,0.4443314692425013,660.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 2,0.24018357980622132,0.7609046849757674,0.36511627906976746,619.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 3,0.45473684210526316,0.5510204081632653,0.4982698961937716,392.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 4,0.8039473684210526,0.9472868217054263,0.8697508896797153,645.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 5,0.7455470737913485,0.9029275808936826,0.8167247386759582,649.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 6,0.49,0.1991869918699187,0.2832369942196532,246.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 7,0.6842105263157895,0.0663265306122449,0.12093023255813953,196.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 8,0.3333333333333333,0.008,0.015625,125.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 9,0.5694716242661448,0.8635014836795252,0.6863207547169812,337.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 10,0.536,0.5583333333333333,0.5469387755102041,360.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 11,0.0,0.0,0.0,60.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 12,0.5403726708074534,0.125,0.20303383897316218,696.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 13,0.0,0.0,0.0,89.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 14,0.0,0.0,0.0,113.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 15,0.3333333333333333,0.0425531914893617,0.07547169811320754,94.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 16,0.0,0.0,0.0,144.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 17,0.0,0.0,0.0,76.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 18,0.3029045643153527,0.1662870159453303,0.21470588235294116,439.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 19,0.5636363636363636,0.33513513513513515,0.42033898305084744,185.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 20,0.0,0.0,0.0,70.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
Class 21,0.0,0.0,0.0,163.0,Logistic Regression,30,30,32,20,42,GTSRB,./datasets/gtsrb/train,./datasets/gtsrb/val,5,10,0.001,0.01,64,5,0.05,pgd,Clean,3,7,857,367
